   mDM      Log[10,x]   eL         eR         e          \[Mu]L     \[Mu]R     \[Mu]      \[Tau]L    \[Tau]R    \[Tau]     q          c          b          t          WL         WT         W          ZL         ZT         Z          g          \[Gamma]   h          \[Nu]e     \[Nu]\[Mu]   \[Nu]\[Tau]   V->e       V->\[Mu]   V->\[Tau]
   5        -8.4        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -8.35       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -8.3        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -8.25       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -8.2        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -8.15       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -8.1        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -8.05       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -8.         0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.95       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.9        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.85       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.8        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.75       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.7        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.65       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.6        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.55       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.5        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.45       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.4        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.35       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.3        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.25       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.2        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.15       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.1        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.05       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -7.         0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.95       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.9        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.85       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.8        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.75       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.7        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.65       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.6        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.55       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.5        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.45       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.4        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.35       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.3        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.25       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.2        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.15       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.1        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.05       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -6.         0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.95       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.9        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.85       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.8        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.75       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.7        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.65       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.6        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.55       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.5        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.45       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.4        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.35       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.3        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.25       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.2        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.15       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.1        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.05       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0          0          0
   5        -5.         0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000137
   5        -4.95       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000159
   5        -4.9        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000182
   5        -4.85       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000207
   5        -4.8        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000234
   5        -4.75       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000263
   5        -4.7        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000296
   5        -4.65       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000333
   5        -4.6        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000374
   5        -4.55       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000421
   5        -4.5        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000475
   5        -4.45       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000538
   5        -4.4        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000609
   5        -4.35       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000693
   5        -4.3        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000789
   5        -4.25       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.000900
   5        -4.2        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.001028
   5        -4.15       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.001176
   5        -4.1        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.001345
   5        -4.05       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000002   0.000002   0.000002   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.001540
   5        -4.         0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000002   0.000002   0.000002   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.001763
   5        -3.95       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000003   0.000003   0.000003   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.002016
   5        -3.9        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000004   0.000004   0.000004   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.002303
   5        -3.85       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000004   0.000004   0.000004   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.002628
   5        -3.8        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000004   0.000004   0.000004   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.002994
   5        -3.75       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000005   0.000005   0.000005   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.003404
   5        -3.7        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000005   0.000005   0.000005   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.003863
   5        -3.65       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000006   0.000006   0.000006   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.004375
   5        -3.6        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000008   0.000008   0.000008   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.004944
   5        -3.55       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000009   0.000009   0.000009   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.005576
   5        -3.5        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000012   0.000012   0.000012   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.006276
   5        -3.45       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000013   0.000013   0.000013   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.007050
   5        -3.4        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000015   0.000015   0.000015   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.007908
   5        -3.35       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000018   0.000018   0.000018   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.008855
   5        -3.3        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000021   0.000021   0.000021   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.009904
   5        -3.25       0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000027   0.000027   0.000027   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.011065
   5        -3.2        0.000000   0.000000   0.000000   0.000000   0.000000   0.000000   0.000035   0.000035   0.000035   0.000000   0.000000   0.000000   0          0          0          0          0          0          0          0.000000   0.000000   0          0.000000   0.000000     0.000000      0.000000   0.000000   0.012353
