#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
75	-4.82	3.8896e+00	0.0000e+00	1.3352e+00
75	-4.77	2.7423e+00	0.0000e+00	1.3970e+00
75	-4.72	4.3347e+00	9.2228e-02	1.6140e+00
75	-4.67	3.4523e+00	0.0000e+00	2.0139e+00
75	-4.62	3.4065e+00	0.0000e+00	2.9304e+00
75	-4.57	3.3952e+00	0.0000e+00	2.6443e+00
75	-4.52	3.7534e+00	0.0000e+00	3.6952e+00
75	-4.47	3.1896e+00	0.0000e+00	4.2009e+00
75	-4.42	3.1663e+00	0.0000e+00	4.9459e+00
75	-4.37	3.3987e+00	0.0000e+00	5.0260e+00
75	-4.32	3.8002e+00	0.0000e+00	6.3520e+00
75	-4.27	3.2396e+00	3.2724e-02	7.5428e+00
75	-4.22	4.0102e+00	0.0000e+00	8.6474e+00
75	-4.17	3.4311e+00	0.0000e+00	9.7215e+00
75	-4.12	3.4981e+00	0.0000e+00	1.0379e+01
75	-4.07	3.4997e+00	0.0000e+00	1.1707e+01
75	-4.02	3.5884e+00	0.0000e+00	1.4031e+01
75	-3.97	3.1735e+00	0.0000e+00	1.5097e+01
75	-3.92	3.1427e+00	0.0000e+00	1.7000e+01
75	-3.87	3.3350e+00	0.0000e+00	1.8805e+01
75	-3.82	3.5761e+00	0.0000e+00	2.0661e+01
75	-3.77	3.4252e+00	0.0000e+00	2.2673e+01
75	-3.72	3.6245e+00	9.2228e-03	2.4376e+01
75	-3.67	3.4811e+00	4.1099e-03	2.6513e+01
75	-3.62	3.4798e+00	0.0000e+00	2.8051e+01
75	-3.57	3.5650e+00	0.0000e+00	2.9979e+01
75	-3.52	3.5177e+00	5.8192e-03	3.0295e+01
75	-3.47	3.5578e+00	5.1863e-03	3.0913e+01
75	-3.42	3.4413e+00	2.3112e-03	3.1566e+01
75	-3.37	3.5759e+00	4.1197e-03	3.1944e+01
75	-3.32	3.5652e+00	1.4687e-02	3.1945e+01
75	-3.27	3.4163e+00	0.0000e+00	3.0898e+01
75	-3.22	3.4065e+00	1.1666e-02	2.9264e+01
75	-3.17	3.5117e+00	9.0977e-03	2.8107e+01
75	-3.12	3.3383e+00	1.8533e-02	2.6126e+01
75	-3.07	3.5100e+00	2.9938e-02	2.3714e+01
75	-3.02	3.4135e+00	2.4842e-02	2.1938e+01
75	-2.97	3.4917e+00	3.4441e-02	2.0015e+01
75	-2.92	3.4467e+00	4.5313e-02	1.8029e+01
75	-2.87	3.4601e+00	6.4486e-02	1.6244e+01
75	-2.82	3.4229e+00	7.8373e-02	1.4739e+01
75	-2.77	3.4687e+00	7.9680e-02	1.3121e+01
75	-2.72	3.4382e+00	1.3142e-01	1.1887e+01
75	-2.67	3.4240e+00	1.4960e-01	1.0832e+01
75	-2.62	3.4241e+00	2.0073e-01	1.0104e+01
75	-2.57	3.4226e+00	2.3277e-01	9.2059e+00
75	-2.52	3.4839e+00	2.6855e-01	8.7328e+00
75	-2.47	3.4007e+00	3.2441e-01	8.4836e+00
75	-2.42	3.4307e+00	3.7949e-01	8.2192e+00
75	-2.37	3.4181e+00	4.1567e-01	8.2743e+00
75	-2.32	3.4497e+00	4.6391e-01	8.2641e+00
75	-2.27	3.4365e+00	5.2947e-01	8.3905e+00
75	-2.22	3.3847e+00	6.2267e-01	8.5052e+00
75	-2.17	3.4156e+00	6.7271e-01	8.8054e+00
75	-2.12	3.3703e+00	7.5535e-01	9.0873e+00
75	-2.07	3.3822e+00	8.2372e-01	9.4621e+00
75	-2.02	3.2757e+00	9.0408e-01	9.7996e+00
75	-1.97	3.2970e+00	9.8445e-01	1.0138e+01
75	-1.92	3.3038e+00	1.1083e+00	1.0461e+01
75	-1.87	3.2717e+00	1.1988e+00	1.0738e+01
75	-1.82	3.2360e+00	1.3033e+00	1.1000e+01
75	-1.77	3.2148e+00	1.4085e+00	1.1268e+01
75	-1.72	3.1718e+00	1.4898e+00	1.1484e+01
75	-1.67	3.1541e+00	1.5983e+00	1.1623e+01
75	-1.62	3.1157e+00	1.6887e+00	1.1723e+01
75	-1.57	3.0556e+00	1.7754e+00	1.1828e+01
75	-1.52	2.9943e+00	1.8698e+00	1.1773e+01
75	-1.47	2.9604e+00	1.9473e+00	1.1710e+01
75	-1.42	2.9057e+00	2.0263e+00	1.1587e+01
75	-1.37	2.8351e+00	2.1041e+00	1.1388e+01
75	-1.32	2.7569e+00	2.1416e+00	1.1134e+01
75	-1.27	2.6825e+00	2.1678e+00	1.0831e+01
75	-1.22	2.5965e+00	2.1992e+00	1.0478e+01
75	-1.17	2.5054e+00	2.2081e+00	1.0047e+01
75	-1.12	2.4117e+00	2.2082e+00	9.5986e+00
75	-1.07	2.3147e+00	2.1829e+00	9.1376e+00
75	-1.02	2.2014e+00	2.1615e+00	8.6345e+00
75	-0.97	2.0983e+00	2.1098e+00	8.1337e+00
75	-0.92	1.9804e+00	2.0635e+00	7.5950e+00
75	-0.87	1.8536e+00	1.9913e+00	7.0591e+00
75	-0.82	1.7413e+00	1.9180e+00	6.5179e+00
75	-0.77	1.6306e+00	1.8357e+00	5.9926e+00
75	-0.72	1.5059e+00	1.7441e+00	5.4805e+00
75	-0.67	1.3918e+00	1.6459e+00	4.9801e+00
75	-0.62	1.2755e+00	1.5507e+00	4.5027e+00
75	-0.57	1.1622e+00	1.4444e+00	4.0531e+00
75	-0.52	1.0540e+00	1.3485e+00	3.6254e+00
75	-0.47	9.5189e-01	1.2439e+00	3.2324e+00
75	-0.42	8.5534e-01	1.1462e+00	2.8589e+00
75	-0.37	7.6506e-01	1.0481e+00	2.5227e+00
75	-0.32	6.7939e-01	9.5280e-01	2.2116e+00
75	-0.27	5.9632e-01	8.6339e-01	1.9293e+00
75	-0.22	5.2592e-01	7.7897e-01	1.6770e+00
75	-0.17	4.5886e-01	6.9703e-01	1.4456e+00
75	-0.12	3.9790e-01	6.1868e-01	1.2414e+00
75	-0.07	3.4457e-01	5.4457e-01	1.0612e+00
75	-0.02	2.9393e-01	4.7355e-01	9.0082e-01
75	0.03	2.5019e-01	4.0184e-01	7.6052e-01
75	0.08	2.1234e-01	3.3651e-01	6.3965e-01
75	0.13	1.7881e-01	2.8706e-01	5.3413e-01
75	0.18	1.4904e-01	2.4471e-01	4.4290e-01
75	0.23	1.2420e-01	2.0796e-01	3.6515e-01
75	0.28	1.0252e-01	1.7481e-01	2.9927e-01
75	0.33	8.3733e-02	1.4591e-01	2.4359e-01
75	0.38	6.7953e-02	1.2085e-01	1.9668e-01
75	0.43	5.4754e-02	9.9389e-02	1.5775e-01
75	0.48	4.3746e-02	8.0477e-02	1.2567e-01
75	0.53	3.4647e-02	6.5176e-02	9.9392e-02
75	0.58	2.7157e-02	5.2076e-02	7.7710e-02
75	0.63	2.1054e-02	4.0880e-02	6.0605e-02
75	0.68	1.6178e-02	3.2056e-02	4.6720e-02
75	0.73	1.2367e-02	2.4812e-02	3.6067e-02
75	0.78	9.2879e-03	1.8833e-02	2.7692e-02
75	0.83	6.9766e-03	1.4127e-02	2.1158e-02
75	0.88	5.1941e-03	1.0479e-02	1.6341e-02
75	0.93	3.8630e-03	7.6041e-03	1.2590e-02
75	0.98	2.8268e-03	5.4701e-03	9.7424e-03
75	1.03	2.1154e-03	3.8601e-03	7.4416e-03
75	1.08	1.5408e-03	2.6518e-03	5.5449e-03
75	1.13	1.1374e-03	1.7763e-03	4.0960e-03
75	1.18	8.4817e-04	1.1695e-03	2.9800e-03
75	1.23	6.4013e-04	7.6105e-04	2.1520e-03
75	1.28	4.6561e-04	4.8899e-04	1.5081e-03
75	1.33	3.6208e-04	3.0060e-04	1.0482e-03
75	1.38	2.6249e-04	1.7549e-04	7.0076e-04
75	1.43	1.9908e-04	1.0401e-04	4.6384e-04
75	1.48	1.3914e-04	5.7435e-05	2.8546e-04
75	1.53	9.0061e-05	2.9044e-05	1.6363e-04
75	1.58	5.4682e-05	1.4699e-05	8.3133e-05
75	1.63	2.6695e-05	5.8293e-06	3.3781e-05
75	1.68	8.9405e-06	2.7905e-06	9.6932e-06
75	1.73	1.7834e-06	1.3417e-06	1.6525e-06
75	1.78	1.6041e-07	9.7703e-07	1.3124e-07
75	1.83	1.2997e-08	6.6283e-07	0.0000e+00
75	1.88	0.0000e+00	9.2666e-08	0.0000e+00
