#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
70	-2.35	3.3453e+00	4.3785e-01	8.0059e+00
70	-2.30	3.3863e+00	5.0229e-01	8.0984e+00
70	-2.25	3.3795e+00	5.5626e-01	8.2124e+00
70	-2.20	3.3267e+00	6.2524e-01	8.5368e+00
70	-2.15	3.3148e+00	6.9209e-01	8.7864e+00
70	-2.10	3.3289e+00	7.7468e-01	9.0968e+00
70	-2.05	3.3461e+00	8.5091e-01	9.3985e+00
70	-2.00	3.2940e+00	9.5431e-01	9.7610e+00
70	-1.95	3.2770e+00	1.0492e+00	1.0087e+01
70	-1.90	3.2386e+00	1.1422e+00	1.0379e+01
70	-1.85	3.2238e+00	1.2455e+00	1.0717e+01
70	-1.80	3.1962e+00	1.3352e+00	1.0967e+01
70	-1.75	3.1549e+00	1.4254e+00	1.1242e+01
70	-1.70	3.1223e+00	1.5352e+00	1.1407e+01
70	-1.65	3.0768e+00	1.6318e+00	1.1541e+01
70	-1.60	3.0568e+00	1.7191e+00	1.1653e+01
70	-1.55	3.0160e+00	1.8146e+00	1.1690e+01
70	-1.50	2.9665e+00	1.9028e+00	1.1647e+01
70	-1.45	2.9008e+00	1.9830e+00	1.1533e+01
70	-1.40	2.8499e+00	2.0431e+00	1.1358e+01
70	-1.35	2.7605e+00	2.1067e+00	1.1151e+01
70	-1.30	2.6942e+00	2.1501e+00	1.0885e+01
70	-1.25	2.6110e+00	2.1796e+00	1.0571e+01
70	-1.20	2.5415e+00	2.2037e+00	1.0197e+01
70	-1.15	2.4439e+00	2.1975e+00	9.7700e+00
70	-1.10	2.3473e+00	2.1883e+00	9.3149e+00
70	-1.05	2.2384e+00	2.1719e+00	8.8404e+00
70	-1.00	2.1268e+00	2.1387e+00	8.3294e+00
70	-0.95	2.0221e+00	2.0758e+00	7.8159e+00
70	-0.90	1.9062e+00	2.0230e+00	7.2869e+00
70	-0.85	1.7975e+00	1.9535e+00	6.7583e+00
70	-0.80	1.6743e+00	1.8717e+00	6.2336e+00
70	-0.75	1.5570e+00	1.7819e+00	5.7210e+00
70	-0.70	1.4429e+00	1.6980e+00	5.2093e+00
70	-0.65	1.3260e+00	1.5976e+00	4.7245e+00
70	-0.60	1.2118e+00	1.5034e+00	4.2580e+00
70	-0.55	1.1005e+00	1.3990e+00	3.8221e+00
70	-0.50	9.9612e-01	1.2962e+00	3.4108e+00
70	-0.45	8.9577e-01	1.1956e+00	3.0290e+00
70	-0.40	8.0083e-01	1.1017e+00	2.6723e+00
70	-0.35	7.1624e-01	1.0068e+00	2.3478e+00
70	-0.30	6.2929e-01	9.1111e-01	2.0516e+00
70	-0.25	5.5436e-01	8.2351e-01	1.7804e+00
70	-0.20	4.8506e-01	7.3815e-01	1.5408e+00
70	-0.15	4.2141e-01	6.5851e-01	1.3232e+00
70	-0.10	3.6526e-01	5.7974e-01	1.1327e+00
70	-0.05	3.1369e-01	5.0374e-01	9.6180e-01
70	-0.00	2.6774e-01	4.2799e-01	8.1349e-01
70	0.05	2.2681e-01	3.5858e-01	6.8380e-01
70	0.10	1.9085e-01	3.0623e-01	5.7087e-01
70	0.15	1.5967e-01	2.6148e-01	4.7409e-01
70	0.20	1.3312e-01	2.2259e-01	3.9162e-01
70	0.25	1.0944e-01	1.8715e-01	3.2028e-01
70	0.30	8.9399e-02	1.5655e-01	2.6092e-01
70	0.35	7.3119e-02	1.2969e-01	2.1111e-01
70	0.40	5.8724e-02	1.0622e-01	1.6903e-01
70	0.45	4.6756e-02	8.6600e-02	1.3498e-01
70	0.50	3.7173e-02	6.9686e-02	1.0666e-01
70	0.55	2.9099e-02	5.5695e-02	8.3452e-02
70	0.60	2.2597e-02	4.4088e-02	6.4858e-02
70	0.65	1.7363e-02	3.4756e-02	5.0262e-02
70	0.70	1.3242e-02	2.6731e-02	3.8818e-02
70	0.75	1.0048e-02	2.0416e-02	2.9761e-02
70	0.80	7.5127e-03	1.5288e-02	2.2801e-02
70	0.85	5.5967e-03	1.1347e-02	1.7517e-02
70	0.90	4.1900e-03	8.2780e-03	1.3611e-02
70	0.95	3.0703e-03	5.8585e-03	1.0449e-02
70	1.00	2.2655e-03	4.1942e-03	7.9814e-03
70	1.05	1.6828e-03	2.8630e-03	5.9673e-03
70	1.10	1.2459e-03	1.9458e-03	4.4115e-03
70	1.15	9.2196e-04	1.2750e-03	3.2170e-03
70	1.20	6.8556e-04	8.2851e-04	2.2909e-03
70	1.25	5.1059e-04	5.2609e-04	1.6415e-03
70	1.30	3.8259e-04	3.1984e-04	1.1267e-03
70	1.35	2.9215e-04	1.9091e-04	7.5954e-04
70	1.40	2.1588e-04	1.1070e-04	4.9886e-04
70	1.45	1.4704e-04	6.1207e-05	3.1167e-04
70	1.50	9.9557e-05	3.1687e-05	1.8102e-04
70	1.55	5.8832e-05	1.6421e-05	9.1723e-05
70	1.60	3.0063e-05	7.0750e-06	3.9232e-05
70	1.65	9.8218e-06	3.3001e-06	1.1256e-05
70	1.70	1.8558e-06	1.4706e-06	1.8733e-06
70	1.75	1.7164e-07	9.0500e-07	1.2483e-07
70	1.80	1.3907e-08	4.7282e-07	0.0000e+00
70	1.85	0.0000e+00	3.7183e-08	0.0000e+00
