#M_DM	Log[10,E]	dN/dE (electrons)	dN/dE (photons)	dN/dE (other particles)
80	1.00	2.6513e-03	5.0869e-03	9.1125e-03
80	1.05	1.9653e-03	3.5552e-03	6.9071e-03
80	1.10	1.4474e-03	2.4571e-03	5.1886e-03
80	1.15	1.0730e-03	1.6449e-03	3.8225e-03
80	1.20	7.8158e-04	1.0882e-03	2.7738e-03
80	1.25	5.8750e-04	7.1815e-04	2.0035e-03
80	1.30	4.4691e-04	4.4081e-04	1.3959e-03
80	1.35	3.2976e-04	2.7085e-04	9.6926e-04
80	1.40	2.4487e-04	1.6424e-04	6.5656e-04
80	1.45	1.8417e-04	9.4994e-05	4.3182e-04
80	1.50	1.2473e-04	5.3311e-05	2.6521e-04
80	1.55	8.5363e-05	2.7554e-05	1.5130e-04
80	1.60	5.0221e-05	1.2778e-05	7.6449e-05
80	1.65	2.5290e-05	6.3997e-06	3.2037e-05
80	1.70	9.1674e-06	2.7743e-06	9.5293e-06
80	1.75	1.7354e-06	1.6894e-06	1.5819e-06
80	1.80	2.1900e-07	6.8439e-07	5.4751e-08
80	1.85	2.4399e-08	4.8797e-07	0.0000e+00
80	1.90	0.0000e+00	9.7853e-08	0.0000e+00
